,Precio,País_encoded,roble,cuero,polvo de vainilla,cereza,Ligero/Poderoso,Carneadobada,Seco/Dulce,NerelloMascalese,chocolate,Montepulciano,Cerdo,Quesodelechedecabra
51,0.0009290861013244969,0.46923927943539745,1.0,0.0,0.0,1.0,0.6588235294117647,0.0,0.3225806451612903,0.0,0.0,0.0,1.0,0.0
52,0.002909912099206587,0.5572015010562748,1.0,1.0,0.0,0.0,0.44705882352941173,0.0,0.24193548387096775,0.0,0.0,0.0,0.0,0.0
53,0.0002082490908369416,0.46923927943539745,0.0,0.0,0.0,1.0,0.7529411764705882,0.0,0.532258064516129,0.0,0.0,0.0,0.0,0.0
54,0.003011577009693913,0.46923927943539745,1.0,1.0,0.0,0.0,0.6352941176470589,1.0,0.24193548387096775,0.0,0.0,0.0,0.0,0.0
55,0.0026573895796090357,0.46923927943539745,1.0,1.0,0.0,1.0,0.7411764705882352,0.0,0.08064516129032258,0.0,1.0,0.0,0.0,0.0
56,0.0005519420785489335,0.2618128191556792,1.0,0.0,0.0,0.0,0.6352941176470589,0.0,0.43548387096774194,0.0,0.0,0.0,0.0,0.0
57,0.0037986601876603063,0.46923927943539745,0.0,1.0,0.0,0.0,0.6588235294117647,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.001693212686600204,0.46923927943539745,1.0,0.0,0.0,0.0,0.9176470588235294,0.0,0.41935483870967744,0.0,0.0,0.0,0.0,0.0
59,0.0005060288931675605,0.46923927943539745,1.0,0.0,0.0,1.0,0.8588235294117647,0.0,0.3709677419354838,0.0,0.0,0.0,0.0,0.0
60,0.0005404637822035901,0.46923927943539745,0.0,0.0,0.0,1.0,0.49411764705882355,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
61,0.0002928605324683289,0.2618128191556792,1.0,1.0,0.0,0.0,0.6588235294117647,0.0,0.1774193548387097,0.0,0.0,0.0,0.0,0.0
62,0.0010550194097991201,0.46923927943539745,1.0,1.0,0.0,0.0,0.8705882352941177,0.0,0.3548387096774194,0.0,1.0,0.0,0.0,0.0
63,0.0017817595441214232,0.2618128191556792,1.0,1.0,0.0,0.0,0.7529411764705882,0.0,0.14516129032258066,0.0,0.0,0.0,0.0,0.0
64,0.0003174568817797787,0.5572015010562748,0.0,0.0,0.0,0.0,0.6,0.0,0.1129032258064516,0.0,0.0,0.0,0.0,0.0
65,0.00015676073294497336,0.2618128191556792,1.0,0.0,1.0,0.0,0.611764705882353,0.0,0.0967741935483871,0.0,1.0,0.0,0.0,0.0
66,0.0015685911834221915,0.5572015010562748,1.0,1.0,0.0,1.0,0.6941176470588236,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0
67,0.0005224264593751937,0.46923927943539745,1.0,1.0,0.0,0.0,0.6235294117647059,1.0,0.0967741935483871,0.0,1.0,0.0,0.0,0.0
68,0.003044372142109179,0.5572015010562748,1.0,1.0,0.0,1.0,0.8941176470588235,0.0,0.1129032258064516,0.0,1.0,0.0,0.0,0.0
69,0.0033231307676389434,0.5572015010562748,1.0,1.0,0.0,0.0,0.8705882352941177,0.0,0.12903225806451613,0.0,1.0,0.0,0.0,0.0
70,0.001203253408316124,0.46923927943539745,0.0,0.0,1.0,0.0,0.9882352941176471,0.0,0.20967741935483872,0.0,0.0,0.0,0.0,0.0
71,0.0002157919712924529,0.2618128191556792,1.0,0.0,0.0,1.0,0.6588235294117647,0.0,0.1129032258064516,0.0,0.0,0.0,0.0,0.0
72,0.0012406398592695277,0.41947715063094826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
